movie_id,movie_name,year,certificate,runtime,rating,description,director,director_id,star,star_id,votes,gross(in $),Genre1,Genre2,Genre3
tt0099699,Green Card,1990,PG-13,107 min,6.3,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that.",Peter Weir,/name/nm0001837/,"Gérard Depardieu, 
Andie MacDowell, 
Bebe Neuwirth, 
Gregg Edelman","/name/nm0000367/,/name/nm0000510/,/name/nm0001564/,/name/nm0248981/",24999.0,29888235.0,Comedy, Drama, Romance
tt0171433,Keeping the Faith,2000,PG-13,128 min,6.4,"Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance.",Edward Norton,/name/nm0001570/,"Ben Stiller, 
Edward Norton, 
Jenna Elfman, 
Anne Bancroft","/name/nm0001774/,/name/nm0001570/,/name/nm0001184/,/name/nm0000843/",52382.0,37047880.0,Comedy, Drama, Romance
tt0106315,Aspen Extreme,1993,PG-13,113 min,6.0,"An autoworker and his buddy exit Detroit, move to Colorado, and become popular ski instructors.",Patrick Hasburgh,/name/nm0367895/,"Paul Gross, 
Peter Berg, 
Finola Hughes, 
Teri Polo","/name/nm0343472/,/name/nm0000916/,/name/nm0001370/,/name/nm0001632/",3079.0,8041049.0,Drama, Romance, Sport
tt0117372,The Preacher's Wife,1996,PG,123 min,5.7,An angel comes to Earth to help a preacher save his church and his family.,Penny Marshall,/name/nm0001508/,"Denzel Washington, 
Whitney Houston, 
Courtney B. Vance, 
Gregory Hines","/name/nm0000243/,/name/nm0001365/,/name/nm0005524/,/name/nm0002138/",12885.0,48102795.0,Comedy, Drama, Fantasy
tt0054649,Babes in Toyland,1961,Approved,106 min,6.1,"Mary Contrary is set to marry Tom Piper when he is kidnapped by Roderigo and Gonzorgo, two goons working for the evil Barnaby who wants to marry Mary for her inheritance.",Jack Donohue,/name/nm0232902/,"Ray Bolger, 
Tommy Sands, 
Annette Funicello, 
Ed Wynn","/name/nm0001961/,/name/nm0762378/,/name/nm0002088/,/name/nm0943956/",4460.0,10218316.0,Comedy, Family, Fantasy
tt0058371,The Moon-Spinners,1964,G,118 min,6.5,"A teenager encounters romance, intrigue and a search for stolen jewels during her visit to the island of Crete.",James Neilson,/name/nm0624809/,"Hayley Mills, 
Eli Wallach, 
Pola Negri, 
Peter McEnery","/name/nm0001539/,/name/nm0908919/,/name/nm0624470/,/name/nm0568493/",2803.0,3500000.0,Adventure, Family, Mystery
tt0109361,Cabin Boy,1994,PG-13,80 min,5.3,A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.,Adam Resnick,/name/nm0720304/,"Chris Elliott, 
Ritch Brinkley, 
James Gammon, 
Brian Doyle-Murray","/name/nm0254402/,/name/nm0109620/,/name/nm0304000/,/name/nm0236519/",8870.0,3662459.0,Adventure, Comedy, Romance
tt0417433,Annapolis,2006,PG-13,108 min,5.8,"Set against the backdrop of boxing at the Naval Academy, centers on a young man from the wrong side of the tracks whose dream of attending Annapolis becomes a reality.",Justin Lin,/name/nm0510912/,"James Franco, 
Jordana Brewster, 
Tyrese Gibson, 
Donnie Wahlberg","/name/nm0290556/,/name/nm0108287/,/name/nm0879085/,/name/nm0005531/",21484.0,17127992.0,Drama, Romance, Sport
tt0120142,The Sixth Man,1997,PG-13,107 min,5.6,A college athlete returns from the dead to help his brother's basketball team win the NCAA title.,Randall Miller,/name/nm0589168/,"Marlon Wayans, 
Kadeem Hardison, 
David Paymer, 
Michael Michele","/name/nm0005541/,/name/nm0362429/,/name/nm0001601/,/name/nm0005230/",6075.0,14708874.0,Comedy, Drama, Fantasy
tt0100201,Mr. Destiny,1990,PG-13,116 min,6.4,"Unhappy Larry Burrows sees what his life could've been like, had he made that winning home run as a teenager.",James Orr,/name/nm0650561/,"Jim Belushi, 
Linda Hamilton, 
Michael Caine, 
Jon Lovitz","/name/nm0000902/,/name/nm0000157/,/name/nm0000323/,/name/nm0001484/",12762.0,15379253.0,Comedy, Fantasy, Romance
tt1604171,Prom,2011,PG,104 min,5.4,A group of teenagers get ready for their high school prom.,Joe Nussbaum,/name/nm0638271/,"Aimee Teegarden, 
Thomas McDonell, 
DeVaughn Nixon, 
Danielle Campbell","/name/nm1631435/,/name/nm2973459/,/name/nm0633228/,/name/nm2836740/",15452.0,10130219.0,Comedy, Drama, Family
tt0111400,Terminal Velocity,1994,PG-13,102 min,5.5,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,Deran Sarafian,/name/nm0764776/,"Charlie Sheen, 
Nastassja Kinski, 
James Gandolfini, 
Christopher McDonald","/name/nm0000221/,/name/nm0000176/,/name/nm0001254/,/name/nm0001520/",14168.0,16478900.0,Action, Mystery, Romance
tt0113729,Mad Love,1995,PG-13,93 min,5.3,The wild and sexy story of two passionate young people who take to the road for the incredible adventure of their lives.,Antonia Bird,/name/nm0000944/,"Chris O'Donnell, 
Drew Barrymore, 
Matthew Lillard, 
Richard Chaim","/name/nm0000563/,/name/nm0000106/,/name/nm0000498/,/name/nm0149708/",6745.0,15453274.0,Comedy, Drama, Romance
tt0134630,Duets,2000,R,112 min,6.1,"A professional karaoke hustler reconnects with his daughter and a bored suburban businessman turns outlaw karaoke singer, among other plotlines.",Bruce Paltrow,/name/nm0001591/,"Huey Lewis, 
Gwyneth Paltrow, 
Paul Giamatti, 
Andre Braugher","/name/nm0507271/,/name/nm0000569/,/name/nm0316079/,/name/nm0105672/",9767.0,4734235.0,Comedy, Drama, Music
tt0110093,I Love Trouble,1994,PG,123 min,5.3,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.,Charles Shyer,/name/nm0796124/,"Nick Nolte, 
Julia Roberts, 
Saul Rubinek, 
James Rebhorn","/name/nm0000560/,/name/nm0000210/,/name/nm0007210/,/name/nm0714310/",12266.0,30806194.0,Action, Comedy, Romance
tt0106868,A Far Off Place,1993,PG,108 min,6.5,"When a gang of African poachers raid her family's farm, young Nonni, visiting American teenager Harry Winslow and a local bushman guide must escape into the Kalahari desert and reach the nearest town.",Mikael Salomon,/name/nm0004121/,"Reese Witherspoon, 
Ethan Embry, 
Jack Thompson, 
Sarel Bok","/name/nm0000702/,/name/nm0256121/,/name/nm0860233/,/name/nm0092551/",3660.0,12890752.0,Adventure, Drama, Family
tt0071607,Herbie Rides Again,1974,Passed,88 min,5.7,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,Robert Stevenson,/name/nm0829038/,"Helen Hayes, 
Ken Berry, 
Stefanie Powers, 
John McIntire","/name/nm0371040/,/name/nm0077607/,/name/nm0694619/,/name/nm0570615/",8349.0,38229000.0,Comedy, Family, Fantasy
tt0179098,Moonlight Mile,2002,PG-13,117 min,6.6,"As he copes with the death of his fiancée, a young man befriends her parents and must figure out what he wants out of life.",Brad Silberling,/name/nm0797869/,"Jake Gyllenhaal, 
Dustin Hoffman, 
Susan Sarandon, 
Alexia Landeau","/name/nm0350453/,/name/nm0000163/,/name/nm0000215/,/name/nm0006952/",14342.0,6835856.0,Drama, Romance,
tt0338427,Shopgirl,2005,R,106 min,6.3,"A film adaptation of Steve Martin's novel about a complex love triangle between a bored salesgirl, a wealthy businessman and an aimless young man.",Anand Tucker,/name/nm0875793/,"Steve Martin, 
Claire Danes, 
Jason Schwartzman, 
Bridgette Wilson-Sampras","/name/nm0000188/,/name/nm0000132/,/name/nm0005403/,/name/nm0933098/",24282.0,10281585.0,Drama, Romance,
tt0107212,Indian Summer,1993,PG-13,97 min,6.5,Seven friends reunite for a week-long reunion at a summer camp in Ontario they used to attend as children which is now threatened with being closed down.,Mike Binder,/name/nm0082802/,"Alan Arkin, 
Matt Craven, 
Diane Lane, 
Bill Paxton","/name/nm0000273/,/name/nm0002023/,/name/nm0000178/,/name/nm0000200/",5754.0,14904910.0,Comedy, Drama, Romance
tt0093175,Hello Again,1987,PG,96 min,5.2,A suburban housewife chokes to death and is brought back to life by a spell cast by her wacky sister.,Frank Perry,/name/nm0675068/,"Shelley Long, 
Judith Ivey, 
Gabriel Byrne, 
Corbin Bernsen","/name/nm0001480/,/name/nm0412382/,/name/nm0000321/,/name/nm0000929/",3639.0,20419446.0,Comedy, Drama, Fantasy
tt0102411,The Marrying Man,1991,R,115 min,5.7,A millionaire playboy goes to Las Vegas and comes out married to a woman he barely knows.,Jerry Rees,/name/nm0715916/,"Kim Basinger, 
Alec Baldwin, 
Robert Loggia, 
Elisabeth Shue","/name/nm0000107/,/name/nm0000285/,/name/nm0005162/,/name/nm0000223/",5923.0,12454768.0,Comedy, Music, Romance
tt0105481,Straight Talk,1992,PG,91 min,5.7,"A woman ditches her small-town life for big-city Chicago, where she becomes a sensation as a radio-show host.",Barnet Kellman,/name/nm0446060/,"Dolly Parton, 
James Woods, 
Griffin Dunne, 
Michael Madsen","/name/nm0000573/,/name/nm0000249/,/name/nm0001162/,/name/nm0000514/",3834.0,21202099.0,Comedy, Drama, Romance
tt0339412,Mr. 3000,2004,PG-13,104 min,5.6,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.",Charles Stone III,/name/nm0831690/,"Bernie Mac, 
Angela Bassett, 
Michael Rispoli, 
Brian White","/name/nm0005170/,/name/nm0000291/,/name/nm0728346/,/name/nm0924552/",14743.0,21800302.0,Comedy, Drama, Romance
tt0110137,The Inkwell,1994,R,110 min,6.3,"A shy, troubled young man who set his own house on fire and has an imaginary friend, is sent to a vineyard where he finds himself in the middle of his political-arguing, party-loving family and his love torn between two girls.",Matty Rich,/name/nm0723685/,"Larenz Tate, 
Joe Morton, 
Suzzanne Douglas, 
Glynn Turman","/name/nm0005478/,/name/nm0608012/,/name/nm0235336/,/name/nm0877270/",1509.0,8880705.0,Comedy, Drama, Romance
tt0105483,A Stranger Among Us,1992,PG-13,110 min,5.6,"Emily, a tough NYPD cop, is sent to an orthodox Jewish community to investigate a missing person plus $720,000 in missing diamonds. To solve what becomes a murder case, she has to join the community.",Sidney Lumet,/name/nm0001486/,"Melanie Griffith, 
Eric Thal, 
John Pankow, 
Tracy Pollan","/name/nm0000429/,/name/nm0856908/,/name/nm0659601/,/name/nm0001630/",4004.0,12282994.0,Crime, Drama, Romance
tt0095288,Heartbreak Hotel,1988,PG-13,97 min,5.7,"When a teen tries to set up a band at his school, his mother who was a big fan of Elvis Presley gets in a wreck he and his band members decides to kidnap Elvis and have him hooked up with his mother.",Chris Columbus,/name/nm0001060/,"David Keith, 
Tuesday Weld, 
Charlie Schlatter, 
Angela Goethals","/name/nm0001418/,/name/nm0001839/,/name/nm0772116/,/name/nm0324462/",1452.0,5509417.0,Comedy, Musical, Romance
tt0100691,Stella,1990,PG-13,109 min,6.1,"Chronicling a strong, but eccentric woman's devoted relationship to her daughter through the years.",John Erman,/name/nm0259589/,"Bette Midler, 
John Goodman, 
Trini Alvarado, 
Stephen Collins","/name/nm0000541/,/name/nm0000422/,/name/nm0000746/,/name/nm0004834/",2742.0,20240128.0,Drama, Romance,
tt0171356,Gun Shy,2000,R,101 min,5.6,An undercover agent relies on the support of an unstable therapy group while working a sting operation.,Eric Blakeney,/name/nm0086826/,"Liam Neeson, 
Sandra Bullock, 
Oliver Platt, 
José Zúñiga","/name/nm0000553/,/name/nm0000113/,/name/nm0001624/,/name/nm0959242/",7630.0,1631839.0,Comedy, Crime, Romance
tt0095238,The Good Mother,1988,R,103 min,5.7,A divorced mother may lose custody of her young daughter to her ex-husband after he learns that the little girl crawled into bed with the mother and her boyfriend.,Leonard Nimoy,/name/nm0000559/,"Diane Keaton, 
Liam Neeson, 
Jason Robards, 
Ralph Bellamy","/name/nm0000473/,/name/nm0000553/,/name/nm0001673/,/name/nm0000897/",1725.0,4764606.0,Drama, Romance,
tt0109129,Angie,1994,R,107 min,5.4,"Angie lives in Bensonhurst Brooklyn, and dreams of a better life. When she finds out she's pregnant - by her boyfriend, Vinnie, she decides she'll have the baby; but not Vinnie as a husband...                See full summary »",Martha Coolidge,/name/nm0004838/,"Geena Davis, 
Stephen Rea, 
James Gandolfini, 
Aida Turturro","/name/nm0000133/,/name/nm0001653/,/name/nm0001254/,/name/nm0878152/",2271.0,9398308.0,Comedy, Drama, Romance
tt0106466,Born Yesterday,1993,PG,100 min,5.2,"A businessman comes to Washington with his ex Vegas showgirl girlfriend, and after some embarrassments, he hires a reporter as tutor to smarten her up. She turns out to be smart, sucks up knowledge and questions things. Trouble?",Luis Mandoki,/name/nm0001502/,"Melanie Griffith, 
John Goodman, 
Don Johnson, 
Edward Herrmann","/name/nm0000429/,/name/nm0000422/,/name/nm0000467/,/name/nm0001346/",4037.0,17952857.0,Comedy, Romance,
tt0120481,Washington Square,1997,PG,115 min,6.7,"In this adaptation of the Henry James novel set in 19th-century New York City, a wealthy spinster with an overbearing father is pursued by a handsome fortune hunter who may be only after her money.",Agnieszka Holland,/name/nm0002140/,"Jennifer Jason Leigh, 
Albert Finney, 
Maggie Smith, 
Ben Chaplin","/name/nm0000492/,/name/nm0001215/,/name/nm0001749/,/name/nm0001035/",3516.0,1710693.0,Drama, Romance,
tt0357054,The Last Shot,2004,R,93 min,5.7,A movie director-screenwriter finds a man to finance his latest project but soon discovers that the producer is actually an undercover FBI agent working on a mob sting operation.,Jeff Nathanson,/name/nm0622288/,"Matthew Broderick, 
Alec Baldwin, 
Toni Collette, 
Tony Shalhoub","/name/nm0000111/,/name/nm0000285/,/name/nm0001057/,/name/nm0001724/",4321.0,463730.0,Comedy, Romance,
tt0113808,Miami Rhapsody,1995,PG-13,95 min,5.4,"Gwyn begins doubting her ""yes"" to Matt's wedding proposal, when she hears about her parents' and brother's adultery.",David Frankel,/name/nm0291205/,"Sarah Jessica Parker, 
Mia Farrow, 
Antonio Banderas, 
Gil Bellows","/name/nm0000572/,/name/nm0001201/,/name/nm0000104/,/name/nm0004743/",3430.0,5221281.0,Comedy, Romance,
tt0114210,A Pyromaniac's Love Story,1995,PG,94 min,5.2,A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio (John Leguizamo) is offered a bribe in exchange for taking the blame for the fire that destroyed ...                See full summary »,Joshua Brand,/name/nm0104481/,"William Baldwin, 
John Leguizamo, 
Sadie Frost, 
Erika Eleniak","/name/nm0000287/,/name/nm0000491/,/name/nm0001244/,/name/nm0000143/",1096.0,468240.0,Comedy, Romance,
tt0091668,Off Beat,1986,PG,92 min,5.0,"Joe Gower's job is skating through library shelves, fetching books. A police officer and friend of his is chosen to participate in a charity dance performance. Gower agrees to take his ...                See full summary »",Michael Dinner,/name/nm0227781/,"Judge Reinhold, 
Meg Tilly, 
Cleavant Derricks, 
Joe Mantegna","/name/nm0001662/,/name/nm0000672/,/name/nm0220598/,/name/nm0001505/",984.0,4842778.0,Comedy, Crime, Romance
tt0113044,Feast of July,1995,R,116 min,6.2,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",Christopher Menaul,/name/nm0578757/,"Embeth Davidtz, 
Tom Bell, 
Gemma Jones, 
James Purefoy","/name/nm0001110/,/name/nm0068552/,/name/nm0428121/,/name/nm0700856/",577.0,293274.0,Crime, Drama, Mystery
tt0067712,Scandalous John,1971,G,113 min,5.7,"A crotchety old ranch owner fights to be able to live his life the way he wants to, and not the way other people--and the law--tell him he has to.",Robert Butler,/name/nm0125111/,"Brian Keith, 
Alfonso Arau, 
Michele Carey, 
Rick Lenz","/name/nm0001417/,/name/nm0000778/,/name/nm0137004/,/name/nm0502360/",156.0,27000.0,Comedy, Drama, Family
tt1825683,Black Panther,2018,PG-13,134 min,7.3,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",Ryan Coogler,/name/nm3363032/,"Chadwick Boseman, 
Michael B. Jordan, 
Lupita Nyong'o, 
Danai Gurira","/name/nm1569276/,/name/nm0430107/,/name/nm2143282/,/name/nm1775091/",785830.0,700059566.0,Action, Adventure, Sci-Fi
tt4154796,Avengers: Endgame,2019,PG-13,181 min,8.4,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.","Anthony Russo, 
Joe Russo",/name/nm0751577/,"Robert Downey Jr., 
Chris Evans, 
Mark Ruffalo, 
Chris Hemsworth","/name/nm0751648/,/name/nm0000375/,/name/nm0262635/,/name/nm0749263/,/name/nm1165110/",1148115.0,858373000.0,Action, Adventure, Drama
tt0482571,The Prestige,2006,PG-13,130 min,8.5,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",Christopher Nolan,/name/nm0634240/,"Christian Bale, 
Hugh Jackman, 
Scarlett Johansson, 
Michael Caine","/name/nm0000288/,/name/nm0413168/,/name/nm0424060/,/name/nm0000323/",1344459.0,53089891.0,Drama, Mystery, Sci-Fi
tt0478970,Ant-Man,2015,PG-13,117 min,7.3,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world.",Peyton Reed,/name/nm0715636/,"Paul Rudd, 
Michael Douglas, 
Corey Stoll, 
Evangeline Lilly","/name/nm0748620/,/name/nm0000140/,/name/nm1015684/,/name/nm1431940/",675528.0,180202163.0,Action, Comedy, Sci-Fi
tt9032400,Eternals,2021,PG-13,156 min,6.3,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.",Chloé Zhao,/name/nm2125482/,"Gemma Chan, 
Richard Madden, 
Angelina Jolie, 
Salma Hayek","/name/nm2110418/,/name/nm0534635/,/name/nm0001401/,/name/nm0000161/",348056.0,164870234.0,Action, Adventure, Fantasy
tt4154756,Avengers: Infinity War,2018,PG-13,149 min,8.4,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,"Anthony Russo, 
Joe Russo",/name/nm0751577/,"Robert Downey Jr., 
Chris Hemsworth, 
Mark Ruffalo, 
Chris Evans","/name/nm0751648/,/name/nm0000375/,/name/nm1165110/,/name/nm0749263/,/name/nm0262635/",1095314.0,678815482.0,Action, Adventure, Sci-Fi
tt0286106,Signs,2002,PG-13,106 min,6.8,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",M. Night Shyamalan,/name/nm0796117/,"Mel Gibson, 
Joaquin Phoenix, 
Rory Culkin, 
Abigail Breslin","/name/nm0000154/,/name/nm0001618/,/name/nm0191412/,/name/nm1113550/",368340.0,227966634.0,Drama, Mystery, Sci-Fi
tt3748528,Rogue One: A Star Wars Story,2016,PG-13,133 min,7.8,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",Gareth Edwards,/name/nm2284484/,"Felicity Jones, 
Diego Luna, 
Alan Tudyk, 
Donnie Yen","/name/nm0428065/,/name/nm0526019/,/name/nm0876138/,/name/nm0947447/",647264.0,532177324.0,Action, Adventure, Sci-Fi
tt3480822,Black Widow,2021,PG-13,134 min,6.7,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.,Cate Shortland,/name/nm0795153/,"Scarlett Johansson, 
Florence Pugh, 
David Harbour, 
Rachel Weisz","/name/nm0424060/,/name/nm6073955/,/name/nm1092086/,/name/nm0001838/",385970.0,183651655.0,Action, Adventure, Sci-Fi
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,PG-13,132 min,7.4,"Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.",Destin Daniel Cretton,/name/nm2308774/,"Simu Liu, 
Awkwafina, 
Tony Chiu-Wai Leung, 
Ben Kingsley","/name/nm4855517/,/name/nm5377144/,/name/nm0504897/,/name/nm0001426/",389343.0,224543292.0,Action, Adventure, Fantasy
tt1104001,Tron: Legacy,2010,PG,125 min,6.8,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,Joseph Kosinski,/name/nm2676052/,"Jeff Bridges, 
Garrett Hedlund, 
Olivia Wilde, 
Bruce Boxleitner","/name/nm0000313/,/name/nm1330560/,/name/nm1312575/,/name/nm0000310/",341824.0,172062763.0,Action, Adventure, Sci-Fi
tt3501632,Thor: Ragnarok,2017,PG-13,130 min,7.9,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",Taika Waititi,/name/nm0169806/,"Chris Hemsworth, 
Tom Hiddleston, 
Cate Blanchett, 
Mark Ruffalo","/name/nm1165110/,/name/nm1089991/,/name/nm0000949/,/name/nm0749263/",761757.0,315058289.0,Action, Adventure, Comedy
tt0120591,Armageddon,1998,PG-13,151 min,6.7,"After discovering that an asteroid the size of Texas will impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.",Michael Bay,/name/nm0000881/,"Bruce Willis, 
Billy Bob Thornton, 
Ben Affleck, 
Liv Tyler","/name/nm0000246/,/name/nm0000671/,/name/nm0000255/,/name/nm0000239/",431483.0,201573391.0,Action, Adventure, Sci-Fi
tt2395427,Avengers: Age of Ultron,2015,PG-13,141 min,7.3,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",Joss Whedon,/name/nm0923736/,"Robert Downey Jr., 
Chris Evans, 
Mark Ruffalo, 
Chris Hemsworth","/name/nm0000375/,/name/nm0262635/,/name/nm0749263/,/name/nm1165110/",872236.0,459005868.0,Action, Adventure, Sci-Fi
tt3498820,Captain America: Civil War,2016,PG-13,147 min,7.8,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,"Anthony Russo, 
Joe Russo",/name/nm0751577/,"Chris Evans, 
Robert Downey Jr., 
Scarlett Johansson, 
Sebastian Stan","/name/nm0751648/,/name/nm0262635/,/name/nm0000375/,/name/nm0424060/,/name/nm1659221/",797142.0,408084349.0,Action, Sci-Fi,
tt0217869,Unbreakable,2000,PG-13,106 min,7.3,A man learns something extraordinary about himself after a devastating accident.,M. Night Shyamalan,/name/nm0796117/,"Bruce Willis, 
Samuel L. Jackson, 
Robin Wright, 
Spencer Treat Clark","/name/nm0000246/,/name/nm0000168/,/name/nm0000705/,/name/nm0004829/",422982.0,95011339.0,Drama, Mystery, Sci-Fi
tt4154664,Captain Marvel,2019,PG-13,123 min,6.8,Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,"Anna Boden, 
Ryan Fleck",/name/nm1349818/,"Brie Larson, 
Samuel L. Jackson, 
Ben Mendelsohn, 
Jude Law","/name/nm0281396/,/name/nm0488953/,/name/nm0000168/,/name/nm0578853/,/name/nm0000179/",567890.0,426829839.0,Action, Adventure, Sci-Fi
tt3778644,Solo: A Star Wars Story,2018,PG-13,135 min,6.9,"Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes.",Ron Howard,/name/nm0000165/,"Alden Ehrenreich, 
Woody Harrelson, 
Emilia Clarke, 
Donald Glover","/name/nm2403277/,/name/nm0000437/,/name/nm3592338/,/name/nm2255973/",353460.0,213767512.0,Action, Adventure, Sci-Fi
tt1211837,Doctor Strange,2016,PG-13,115 min,7.5,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",Scott Derrickson,/name/nm0220600/,"Benedict Cumberbatch, 
Chiwetel Ejiofor, 
Rachel McAdams, 
Benedict Wong","/name/nm1212722/,/name/nm0252230/,/name/nm1046097/,/name/nm0938950/",752023.0,232641920.0,Action, Adventure, Fantasy
tt3606756,Incredibles 2,2018,PG,118 min,7.6,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,Brad Bird,/name/nm0083348/,"Craig T. Nelson, 
Holly Hunter, 
Sarah Vowell, 
Huck Milner","/name/nm0005266/,/name/nm0000456/,/name/nm1102970/,/name/nm9133740/",302728.0,608581744.0,Animation, Action, Adventure
tt2245084,Big Hero 6,2014,PG,102 min,7.8,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.","Don Hall, 
Chris Williams",/name/nm2320658/,"Ryan Potter, 
Scott Adsit, 
Jamie Chung, 
T.J. Miller","/name/nm0930261/,/name/nm3994407/,/name/nm0012523/,/name/nm1512166/,/name/nm2554352/",468346.0,222527828.0,Animation, Action, Adventure
tt0275847,Lilo & Stitch,2002,PG,85 min,7.3,"A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace.","Dean DeBlois, 
Chris Sanders",/name/nm0213450/,"Daveigh Chase, 
Chris Sanders, 
Tia Carrere, 
David Ogden Stiers","/name/nm0761498/,/name/nm0153738/,/name/nm0761498/,/name/nm0000119/,/name/nm0001773/",195307.0,145794338.0,Animation, Adventure, Comedy
tt0405325,Sky High,2005,PG,100 min,6.3,"Set in an era where superheroes are commonly known and accepted, young William Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",Mike Mitchell,/name/nm0593610/,"Kurt Russell, 
Kelly Preston, 
Michael Angarano, 
Danielle Panabaker","/name/nm0000621/,/name/nm0000593/,/name/nm0029400/,/name/nm1263939/",89210.0,63946815.0,Action, Comedy, Family
tt0401729,John Carter,2012,PG-13,132 min,6.6,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior.",Andrew Stanton,/name/nm0004056/,"Taylor Kitsch, 
Lynn Collins, 
Willem Dafoe, 
Samantha Morton","/name/nm2018237/,/name/nm1211488/,/name/nm0000353/,/name/nm0608090/",276297.0,73078100.0,Action, Adventure, Sci-Fi
tt1772341,Wreck-It Ralph,2012,PG,101 min,7.7,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",Rich Moore,/name/nm0601781/,"John C. Reilly, 
Jack McBrayer, 
Jane Lynch, 
Sarah Silverman","/name/nm0000604/,/name/nm1442113/,/name/nm0528331/,/name/nm0798971/",429343.0,189422889.0,Animation, Adventure, Comedy
tt1464540,I Am Number Four,2011,PG-13,111 min,6.1,"Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.",D.J. Caruso,/name/nm0142286/,"Alex Pettyfer, 
Timothy Olyphant, 
Dianna Agron, 
Teresa Palmer","/name/nm1641117/,/name/nm0648249/,/name/nm1872698/,/name/nm1954240/",240261.0,55100437.0,Action, Adventure, Sci-Fi
tt0097523,"Honey, I Shrunk the Kids",1989,PG,93 min,6.4,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,Joe Johnston,/name/nm0002653/,"Rick Moranis, 
Matt Frewer, 
Marcia Strassman, 
Kristine Sutherland","/name/nm0001548/,/name/nm0001242/,/name/nm0833519/,/name/nm0840133/",158044.0,130724172.0,Adventure, Comedy, Family
